# Sensor Masthugget, Majorna-Linné, Sweden (Citizen Science project sensor.community/13439)
# https://aqicn.org/station/@60853/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2021-09-10T00:00:00.000Z,4.09,20.6,10.95,5.45,12.39,4.649,561
2021-09-11T00:00:00.000Z,0.7,26.7,5.2,2.35,16.02,7.598,567
2021-09-12T00:00:00.000Z,0.62,11.05,2.57,1.8,5.42,2.598,566
2021-09-13T00:00:00.000Z,0.15,4.55,0.7,0.5,1,0.843,569
2021-09-14T00:00:00.000Z,0.5,6.58,1.23,0.9,1.95,0.764,570
2021-09-15T00:00:00.000Z,0.47,3.42,1.4,1,1.92,0.557,568
2021-09-16T00:00:00.000Z,0.1,2.7,0.5,0.33,0.6,0.275,562
2021-09-17T00:00:00.000Z,0.1,4.4,1.98,1.1,2.84,1.126,565
2021-09-18T00:00:00.000Z,1.47,5.05,2.54,2.17,2.93,0.553,570
2021-09-19T00:00:00.000Z,0.7,5.09,1.54,1.2,2,0.596,566
2021-09-20T00:00:00.000Z,1.55,4.59,2.6,2.17,3,0.587,566
2021-09-21T00:00:00.000Z,0.9,5.47,2.83,1.69,3.73,1.092,565
2021-09-22T00:00:00.000Z,0.97,5.72,2.43,1.92,3.2,0.807,567
2021-09-23T00:00:00.000Z,0.1,4.12,1.26,0.67,2.54,1.071,574
2021-09-24T00:00:00.000Z,0.1,5.7,1.57,0.55,2.8,1.366,558
2021-09-25T00:00:00.000Z,0.23,8,1.69,0.78,2.58,1.283,570
2021-09-26T00:00:00.000Z,0.42,4.59,1.12,0.9,1.4,0.493,556
2021-09-27T00:00:00.000Z,0.5,4.58,1.8,1.26,3.19,1.024,553
2021-09-28T00:00:00.000Z,0.65,7.22,1.7,1.3,2.27,0.904,563
2021-09-29T00:00:00.000Z,0.63,8.83,1.9,1.2,5.13,2.104,551
2021-09-30T00:00:00.000Z,0.2,6.28,0.88,0.5,4.43,2.009,560
2021-10-01T00:00:00.000Z,0.45,2.77,1.41,0.9,1.82,0.502,558
2021-10-02T00:00:00.000Z,0.85,7.4,2.27,1.6,4.25,1.614,563
2021-10-03T00:00:00.000Z,0.2,9,5.65,4.72,6.67,2.107,567
2021-10-04T00:00:00.000Z,0.28,2.9,1.85,1.4,2.1,0.638,569
2021-10-05T00:00:00.000Z,0.1,12.05,1.8,1.25,2.29,0.982,575
2021-10-06T00:00:00.000Z,0.1,5.08,1.5,0.5,3,1.293,567
2021-10-07T00:00:00.000Z,1.92,7.25,4.09,3.1,5.05,1.249,558
2021-10-08T00:00:00.000Z,4.08,15.53,7.85,5.58,10.05,2.835,539
2021-10-09T00:00:00.000Z,3.67,17.8,9.19,7.16,11.79,3.564,560
2021-10-10T00:00:00.000Z,0.85,16.7,5.23,4,7.72,3.295,570
2021-10-11T00:00:00.000Z,0.1,5.6,0.6,0.4,1,0.494,568
2021-10-12T00:00:00.000Z,0,2.1,0.4,0.2,0.77,0.373,573
2021-10-13T00:00:00.000Z,0.1,4.63,0.67,0.4,1.3,0.603,570
2021-10-14T00:00:00.000Z,0.3,4.83,1.86,1.17,2.6,0.997,564
2021-10-15T00:00:00.000Z,0,3.77,0.72,0.33,1.05,0.572,564
2021-10-16T00:00:00.000Z,0.6,3.8,1.4,1.14,1.7,0.404,574
2021-10-17T00:00:00.000Z,0.05,3.9,0.5,0.3,0.9,0.86,570
2021-10-18T00:00:00.000Z,0.2,3.43,1.07,0.52,1.47,0.68,556
2021-10-19T00:00:00.000Z,0.2,19.27,3.19,1.23,6.27,3.471,574
2021-10-20T00:00:00.000Z,1.2,9.9,3.94,1.99,5.42,2.077,552
2021-10-21T00:00:00.000Z,0.2,2.67,0.83,0.6,1.4,0.533,568
2021-10-22T00:00:00.000Z,0.1,1.67,0.53,0.4,0.73,0.294,570
2021-10-23T00:00:00.000Z,0.03,2.52,0.4,0.23,0.9,0.575,567
2021-10-24T00:00:00.000Z,0.4,4.73,1.9,1.2,2.93,1.07,571
2021-10-25T00:00:00.000Z,1.67,14.73,5.3,3.9,9.26,3.222,569
2021-10-26T00:00:00.000Z,0.72,7.75,1.62,1.4,3.8,1.711,571
2021-10-27T00:00:00.000Z,0.3,6.07,3,1.92,4.15,1.417,543
2021-10-28T00:00:00.000Z,0.37,13.35,5.33,3.59,7.54,3.399,544
2021-10-29T00:00:00.000Z,3.4,18.14,9.5,6.58,13.05,3.777,559
2021-10-30T00:00:00.000Z,3.55,18.67,13.27,10.43,14.5,3.345,570
2021-10-31T00:00:00.000Z,1.2,21.55,3.11,2.37,8.22,4.988,560
2021-11-01T00:00:00.000Z,1.75,12.63,4.47,2.77,9.25,3.412,531
2021-11-02T00:00:00.000Z,1.1,5.97,3.65,2.9,4.37,0.979,531
2021-11-03T00:00:00.000Z,0.9,12.97,4.09,2.77,5.2,2.466,563
2021-11-04T00:00:00.000Z,1.1,16.53,7.93,5.82,12.02,4.045,569
2021-11-05T00:00:00.000Z,0.1,5.17,0.87,0.5,1.1,0.456,559
2021-11-06T00:00:00.000Z,0.7,4.2,1.97,1.42,2.57,0.716,563
2021-11-07T00:00:00.000Z,0,4.43,1.2,0.3,2.2,1.024,552
2021-11-08T00:00:00.000Z,0.1,12.23,0.6,0.4,1,0.763,469
2021-11-09T00:00:00.000Z,0.5,9.23,1.67,0.97,5.6,2.523,538
2021-11-10T00:00:00.000Z,0.7,4.8,2.08,1.7,3.05,0.854,553
2021-11-11T00:00:00.000Z,0.9,2.93,1.6,1.4,1.9,0.378,530
2021-11-12T00:00:00.000Z,0.63,4.9,2,1.4,2.4,0.64,498
2021-11-13T00:00:00.000Z,0.77,7.83,2.35,1.7,3.63,1.226,564
2021-11-14T00:00:00.000Z,0.6,4.17,1.53,1.27,1.9,0.494,549
2021-11-15T00:00:00.000Z,1.03,8.9,2.79,2.1,5.2,2.115,544
2021-11-16T00:00:00.000Z,6.13,13.97,9.1,8.02,10.3,1.459,546
2021-11-17T00:00:00.000Z,0.8,11.6,1.93,1.39,4.92,2.198,421
2021-11-18T00:00:00.000Z,0.5,5.58,1.8,1.07,2.57,0.946,509
2021-11-19T00:00:00.000Z,1.14,7.9,4.05,3.15,5.23,1.486,510
2021-11-20T00:00:00.000Z,0.07,8.07,1.12,0.6,2.52,1.155,540
2021-11-21T00:00:00.000Z,0,3.8,0.4,0.3,0.6,0.389,565
2021-11-22T00:00:00.000Z,0.2,2.7,0.9,0.7,1.12,0.431,559
2021-11-23T00:00:00.000Z,0.47,3.77,1.4,1.1,1.77,0.699,554
2021-11-24T00:00:00.000Z,0.3,3.33,1.1,0.77,1.4,0.441,558
2021-11-25T00:00:00.000Z,0.1,2,0.9,0.7,1.2,0.35,563
2021-11-26T00:00:00.000Z,0.27,3.87,0.9,0.67,1.12,0.446,563
2021-11-27T00:00:00.000Z,0.1,8.23,1.5,0.8,2.17,0.995,554
2021-11-28T00:00:00.000Z,0.9,3.8,1.53,1.3,1.9,0.518,559
2021-11-29T00:00:00.000Z,0.67,5.67,1.63,1.37,2.47,1.029,555
2021-11-30T00:00:00.000Z,0.4,27.53,1.4,1,1.73,1.691,554
2021-12-01T00:00:00.000Z,0.4,4.03,1.2,0.9,1.5,0.445,540
2021-12-02T00:00:00.000Z,0.3,6.27,0.8,0.67,1.55,1.089,540
2021-12-03T00:00:00.000Z,1,3.03,1.9,1.5,2.17,0.439,238
2021-12-04T00:00:00.000Z,0.5,7.17,1.6,1.03,2.7,0.996,526
2021-12-05T00:00:00.000Z,0.83,11.2,1.53,1.32,1.77,0.855,537
2021-12-06T00:00:00.000Z,0.6,3.33,1.63,1.43,1.9,0.387,556
2021-12-07T00:00:00.000Z,0.4,3.1,1.12,0.73,1.72,0.561,556
2021-12-08T00:00:00.000Z,1.23,12.47,6.57,2.2,9.41,3.426,548
2021-12-09T00:00:00.000Z,2.37,11.07,4.03,3.13,8.36,2.583,555
2021-12-10T00:00:00.000Z,2.1,14.5,7.4,4.8,10.47,3.301,546
2021-12-11T00:00:00.000Z,4.76,49.97,12.57,10.74,14.45,3.35,557
2021-12-12T00:00:00.000Z,4.76,16.17,7.33,6.67,9.36,2.228,538
2021-12-13T00:00:00.000Z,1.17,8.93,5.79,4.3,6.4,1.606,526
2021-12-14T00:00:00.000Z,1.23,7.1,2.43,2.06,3,0.959,546
2021-12-15T00:00:00.000Z,1.57,6.8,3.97,3.22,4.62,1.048,548
2021-12-16T00:00:00.000Z,2.2,6,4,3.67,4.37,0.59,548
2021-12-17T00:00:00.000Z,1.67,10.93,3.3,2.7,4.73,1.773,543
2021-12-18T00:00:00.000Z,1.12,6.4,2.19,1.83,2.6,0.653,530
2021-12-19T00:00:00.000Z,0,3.17,0.4,0.23,1.07,0.513,543
2021-12-20T00:00:00.000Z,0.1,4.67,1.23,0.7,1.93,0.801,522
2021-12-21T00:00:00.000Z,0.3,5.09,1.57,1.2,1.9,0.54,552
2021-12-22T00:00:00.000Z,0.3,4.09,1.97,1.32,2.6,0.9,553
2021-12-23T00:00:00.000Z,1.17,17.89,6.4,3.53,11.59,4.787,517
2021-12-24T00:00:00.000Z,0,4.4,0.6,0.2,1.87,1.074,545
2021-12-25T00:00:00.000Z,0.2,14.63,1.83,0.87,3.73,2.646,532
2021-12-26T00:00:00.000Z,2.37,9.43,5.37,4.09,6.55,1.617,561
2021-12-27T00:00:00.000Z,0.93,5.5,2.23,1.8,2.82,0.752,560
2021-12-28T00:00:00.000Z,2.9,18.97,10.23,7.2,14.27,4.121,563
2021-12-29T00:00:00.000Z,7.93,26.43,11.22,9.67,13.52,2.196,564
2021-12-30T00:00:00.000Z,1.23,18.87,6.63,4.23,7.8,3.635,552
2021-12-31T00:00:00.000Z,1.5,112.8,4.09,3.01,5.42,8.507,560
2022-01-01T00:00:00.000Z,0.1,9.63,2.13,1.8,2.63,1.443,570
2022-01-02T00:00:00.000Z,2.7,12.3,7,5.9,8.49,1.892,560
2022-01-03T00:00:00.000Z,0.53,5.7,3.4,2.6,4,1.069,561
2022-01-04T00:00:00.000Z,0.56,2.43,1.3,1.12,1.5,0.292,563
2022-01-05T00:00:00.000Z,0.2,3.3,0.8,0.56,1.2,0.571,564
2022-01-06T00:00:00.000Z,0.2,3.8,1.37,0.63,2.49,0.944,569
2022-01-07T00:00:00.000Z,0.6,11.4,4.73,2.52,7.37,2.84,571
2022-01-08T00:00:00.000Z,0.43,5.33,1.3,1,1.9,0.772,531
2022-01-09T00:00:00.000Z,0.53,6.07,3.37,2.8,3.95,0.957,533
2022-01-10T00:00:00.000Z,2.1,13.03,3.87,3.17,5.57,1.752,534
2022-01-11T00:00:00.000Z,5.67,22.63,9.19,7.03,12.8,4.225,559
2022-01-12T00:00:00.000Z,2.02,8.9,3.47,3.09,3.97,0.97,564
2022-01-13T00:00:00.000Z,2.29,295.73,3.57,3.17,4.07,13.231,562
2022-01-14T00:00:00.000Z,0.8,5.97,1.63,1.4,2.13,1.113,543
2022-01-15T00:00:00.000Z,1.03,8.23,3.13,2.1,3.83,1.142,557
2022-01-16T00:00:00.000Z,1.57,10.6,3.9,3.03,5.23,1.93,561
2022-01-17T00:00:00.000Z,0.2,5.93,1.03,0.77,1.37,0.807,564
2022-01-18T00:00:00.000Z,1.17,4.87,2.6,2.1,3.29,0.778,565
2022-01-19T00:00:00.000Z,0,8.8,4.33,2.29,5.43,2.3,562
2022-01-20T00:00:00.000Z,0,1.77,0.37,0.23,0.5,0.205,566
2022-01-21T00:00:00.000Z,0.2,5.37,1.1,0.63,1.9,0.968,533
2022-01-22T00:00:00.000Z,0.2,10.73,1.03,0.6,5.43,2.708,559
2022-01-23T00:00:00.000Z,1,10.93,2.89,1.93,4.53,2.028,552
2022-01-24T00:00:00.000Z,0.4,7.63,2.8,1.6,3.39,1.067,561
2022-01-25T00:00:00.000Z,0.7,8.27,2.02,1.57,2.77,1.339,560
2022-01-26T00:00:00.000Z,2.2,8.07,4.42,3.77,5.12,1.002,516
2022-01-27T00:00:00.000Z,0,7.27,1.73,0.72,4.19,1.831,565
2022-01-28T00:00:00.000Z,0,2.97,0.5,0.2,1.3,0.728,563
2022-01-29T00:00:00.000Z,0.27,7.47,2.52,2,3.4,1.554,565
2022-01-30T00:00:00.000Z,0.1,3.5,0.8,0.6,1.1,0.634,561
2022-01-31T00:00:00.000Z,0.33,3.5,1.3,1.03,1.67,0.508,563
2022-02-01T00:00:00.000Z,0.2,4.09,0.97,0.7,1.37,0.61,529
2022-02-02T00:00:00.000Z,0.67,3.2,1.4,1.1,1.87,0.516,537
2022-02-03T00:00:00.000Z,0.3,8.97,2.7,1.13,3.5,1.74,524
2022-02-04T00:00:00.000Z,0.3,10.7,1.8,1,5.9,2.824,541
2022-02-05T00:00:00.000Z,0.9,4.3,1.97,1.57,2.37,0.593,554
2022-02-06T00:00:00.000Z,0.07,3.2,1.05,0.7,1.6,0.575,560
2022-02-07T00:00:00.000Z,0.2,4.57,1.33,0.9,1.7,0.785,558
2022-02-08T00:00:00.000Z,0.56,8.27,3.23,2.67,3.9,1.15,545
2022-02-09T00:00:00.000Z,0.83,4.87,2.63,2.2,3.07,0.648,524
2022-02-10T00:00:00.000Z,0.2,4.13,1.67,1.32,2.13,0.593,517
2022-02-11T00:00:00.000Z,0.3,2,0.83,0.67,1.1,0.315,535
2022-02-12T00:00:00.000Z,0.93,5.97,1.87,1.5,4.17,1.401,556
2022-02-13T00:00:00.000Z,4.23,14.47,7.13,5.67,10.65,2.78,565
2022-02-14T00:00:00.000Z,1.12,8.67,4.65,2.52,5.88,1.953,568
2022-02-15T00:00:00.000Z,0.7,9.97,2.06,1.53,3.5,2.06,549
2022-02-16T00:00:00.000Z,0.1,4.73,1.33,0.8,2.29,0.961,571
2022-02-17T00:00:00.000Z,0,2.52,1,0.5,1.37,0.582,565
2022-02-18T00:00:00.000Z,0.2,4.3,2.17,1.4,2.52,0.858,567
2022-02-19T00:00:00.000Z,0,2.2,0.7,0.4,1.07,0.468,570
2022-02-20T00:00:00.000Z,0.1,3.27,0.75,0.5,1.07,0.528,568
2022-02-21T00:00:00.000Z,0.07,2.29,0.5,0.4,0.73,0.27,564
2022-02-22T00:00:00.000Z,0.2,2.8,0.6,0.47,0.97,0.461,571
2022-02-23T00:00:00.000Z,0.3,4.59,2.52,1.4,2.93,0.975,572
2022-02-24T00:00:00.000Z,0.07,4.37,1.1,0.7,1.8,0.975,568
2022-02-25T00:00:00.000Z,0.5,3.1,1.57,1.27,1.83,0.445,570
2022-02-26T00:00:00.000Z,0.3,6.6,1,0.73,1.3,0.488,570
2022-02-27T00:00:00.000Z,0.7,3.97,1.83,1.4,2.4,0.668,567
2022-02-28T00:00:00.000Z,1.1,5.63,3.17,2,4,1.159,567
2022-03-01T00:00:00.000Z,3.43,20.27,8.33,7.5,11.07,4.096,574
2022-03-02T00:00:00.000Z,0.56,16.37,2.87,1.5,3.83,3.414,566
2022-03-03T00:00:00.000Z,0.2,5.09,1.43,0.9,2.1,0.754,570
2022-03-04T00:00:00.000Z,0.2,5.97,1.5,1,2.13,1.285,566
2022-03-05T00:00:00.000Z,0.5,4,2.06,1.32,2.63,0.817,569
2022-03-06T00:00:00.000Z,0.1,7.73,1.55,0.8,4.09,1.991,552
2022-03-07T00:00:00.000Z,0.5,9.36,2.63,1.63,5.5,2.267,569
2022-03-08T00:00:00.000Z,1.57,12.93,6.42,5.07,8.86,2.463,564
2022-03-09T00:00:00.000Z,1.33,15.5,9.05,6.73,12.43,3.366,566
2022-03-10T00:00:00.000Z,1.33,6.63,3,2.2,4.2,1.229,568
2022-03-11T00:00:00.000Z,0.95,8.27,4.2,2.67,5.5,1.814,571
2022-03-12T00:00:00.000Z,1.2,5.97,2.83,2.12,3.73,0.901,565
2022-03-13T00:00:00.000Z,1.63,7.47,3.4,2.7,4.5,1.252,557
2022-03-14T00:00:00.000Z,2.43,12.67,8.23,5.83,9.49,2.277,568
2022-03-15T00:00:00.000Z,8.52,37,16.19,10.85,26.6,8.006,568
2022-03-16T00:00:00.000Z,2.83,21.33,14.07,10.27,15.63,4.393,567
2022-03-17T00:00:00.000Z,2.33,39.29,15.3,7.53,18.82,9.988,563
2022-03-18T00:00:00.000Z,0.8,6.67,2.8,1.9,3.87,1.264,547
2022-03-19T00:00:00.000Z,0.47,6.6,2.1,1.03,3.45,1.344,569
2022-03-20T00:00:00.000Z,0.4,15.6,3.1,1.42,10.6,4.845,563
2022-03-21T00:00:00.000Z,4.4,12.83,9.67,8.68,10.33,1.582,545
2022-03-22T00:00:00.000Z,8.52,42.77,19.37,12.5,29.4,9.269,558
2022-03-23T00:00:00.000Z,9.97,34.97,17.04,12.63,24.25,6.934,560
2022-03-24T00:00:00.000Z,12.03,29.6,20.57,16.5,24.7,4.516,552
2022-03-25T00:00:00.000Z,1.6,42.6,6.25,3.37,33.17,14.937,570
2022-03-26T00:00:00.000Z,0.2,4.8,1.33,0.6,2.09,0.884,568
2022-03-27T00:00:00.000Z,0.4,5.33,1.12,0.87,1.9,1.002,568
2022-03-28T00:00:00.000Z,0.2,13.67,4.59,0.7,9.47,4.449,567
2022-03-29T00:00:00.000Z,0.1,4.5,0.83,0.5,1.23,0.65,571
2022-03-30T00:00:00.000Z,0.13,8.52,0.8,0.5,1.2,0.758,561
2022-03-31T00:00:00.000Z,0.2,22.23,1,0.6,1.6,1.147,574
2022-04-01T00:00:00.000Z,0.2,3.3,1,0.73,1.33,0.444,566
2022-04-02T00:00:00.000Z,0.2,2.6,1.1,0.55,1.5,0.533,545
2022-04-03T00:00:00.000Z,0.1,4.9,1.4,0.53,1.95,0.912,569
2022-04-04T00:00:00.000Z,0,2.67,0.67,0.2,1.1,0.565,573
2022-04-05T00:00:00.000Z,0,2.77,0.7,0.4,1.2,0.518,565
2022-04-06T00:00:00.000Z,0.23,4.59,1.33,0.7,2.2,0.957,570
2022-04-07T00:00:00.000Z,0,7.27,1.6,0.63,3.63,1.844,570
2022-04-08T00:00:00.000Z,0.1,1.6,0.6,0.4,0.73,0.248,566
2022-04-09T00:00:00.000Z,0.2,1.83,0.8,0.56,1.07,0.325,554
2022-04-10T00:00:00.000Z,0.43,1.97,1,0.8,1.2,0.276,567
2022-04-11T00:00:00.000Z,0.33,2.8,0.9,0.7,1.2,0.401,573
2022-04-12T00:00:00.000Z,0.3,4.53,1.21,0.8,2.13,0.955,574
2022-04-13T00:00:00.000Z,0.3,21.33,3.9,1.65,9.85,4.65,569
2022-04-14T00:00:00.000Z,2.6,33.1,10.77,7.07,23.63,8.82,571
2022-04-15T00:00:00.000Z,0.2,5.9,1.5,0.9,2.63,1.325,573
2022-04-16T00:00:00.000Z,0.2,5.67,1.6,1.19,2.92,1.26,573
2022-04-17T00:00:00.000Z,1.43,14.43,3,2.47,5.03,2.887,569
2022-04-18T00:00:00.000Z,2.8,7.92,4.1,3.7,4.67,0.699,570
2022-04-19T00:00:00.000Z,0.4,12.3,1.6,1.27,3.2,1.816,565
2022-04-20T00:00:00.000Z,0.45,6.65,1,0.82,1.2,0.486,569
2022-04-21T00:00:00.000Z,0.6,2.8,1.3,1.1,1.6,0.416,562
2022-04-22T00:00:00.000Z,0.5,2.5,1.2,1,1.37,0.276,569
2022-04-23T00:00:00.000Z,0.1,2.1,0.7,0.47,0.95,0.331,565
2022-04-24T00:00:00.000Z,0.1,3.73,0.8,0.4,1,0.421,572
2022-04-25T00:00:00.000Z,0.5,6.33,1.4,1,2.29,0.843,541
2022-04-26T00:00:00.000Z,0.3,6.07,0.8,0.6,3.03,1.642,550
2022-04-27T00:00:00.000Z,0.2,3.33,0.8,0.53,1.07,0.378,557
2022-04-28T00:00:00.000Z,0.05,5.83,1.2,0.5,2.37,1.067,559
2022-04-29T00:00:00.000Z,0.47,5.17,1.57,1,2.17,1.116,567
2022-04-30T00:00:00.000Z,0.1,1.8,0.6,0.4,0.78,0.294,572
2022-05-01T00:00:00.000Z,0.2,16.05,1.1,0.79,1.5,1.141,552
2022-05-02T00:00:00.000Z,0.4,11.9,3.4,1.53,5.7,2.462,545
2022-05-03T00:00:00.000Z,0,8,0.4,0.3,0.7,1.642,559
2022-05-04T00:00:00.000Z,0.4,7.53,1.47,1,1.9,0.629,573
2022-05-05T00:00:00.000Z,0.9,10.58,2.5,1.8,3.6,2.456,567
2022-05-06T00:00:00.000Z,0.7,11.5,3.03,2.15,5.67,2.008,569
2022-05-07T00:00:00.000Z,0.4,12.3,2.1,1.27,3.03,1.741,571
2022-05-08T00:00:00.000Z,0.2,4.26,0.6,0.5,0.9,0.976,570
2022-05-09T00:00:00.000Z,0.4,3.33,0.9,0.7,1.27,0.528,559
2022-05-10T00:00:00.000Z,0.53,12.47,4.66,2.22,6.53,2.76,558
2022-05-11T00:00:00.000Z,1.7,12.3,4.59,2.92,6.8,2.486,535
2022-05-12T00:00:00.000Z,0.56,4.17,1.67,1.37,2.17,0.715,543
2022-05-13T00:00:00.000Z,0.7,6.63,1.73,1.4,2.37,1.229,564
2022-05-14T00:00:00.000Z,0.5,6.2,2.1,1.52,2.77,1.237,567
2022-05-15T00:00:00.000Z,0.1,4.59,1.32,0.5,2.06,1.163,559
2022-05-16T00:00:00.000Z,0.1,11.93,0.7,0.41,2.76,2.681,561
2022-05-17T00:00:00.000Z,0.4,2.87,0.95,0.8,1.1,0.244,559
2022-05-18T00:00:00.000Z,0.3,2.33,0.93,0.7,1.3,0.38,563
2022-05-19T00:00:00.000Z,1.02,19.67,7.25,2.22,14.65,5.893,563
2022-05-20T00:00:00.000Z,0.8,5.97,2.2,1.52,3.4,1.071,560
2022-05-21T00:00:00.000Z,0.4,6.55,1.57,1,1.86,0.643,557
2022-05-22T00:00:00.000Z,0.95,3.92,2.27,1.62,2.7,0.673,554
2022-05-23T00:00:00.000Z,0.3,4.9,0.9,0.7,1.6,1.106,557
2022-05-24T00:00:00.000Z,0.6,4.9,2.23,1.55,3.05,0.949,554
2022-05-25T00:00:00.000Z,0.1,2.92,1,0.65,1.4,0.514,557
2022-05-26T00:00:00.000Z,0.93,3.2,1.87,1.63,2.15,0.389,551
2022-05-27T00:00:00.000Z,0.2,2.5,1,0.8,1.32,0.41,555
2022-05-28T00:00:00.000Z,0.1,2.45,0.47,0.3,0.7,0.342,562
2022-05-29T00:00:00.000Z,0.1,3,0.82,0.36,1.6,0.718,540
2022-05-30T00:00:00.000Z,0.6,4.97,1.4,1.12,1.9,1.008,521
2022-05-31T00:00:00.000Z,0.7,7.4,2.52,1.8,4.22,1.588,525
2022-06-01T00:00:00.000Z,0.5,3.77,1.27,1,1.7,0.507,532
2022-06-02T00:00:00.000Z,0.6,8,3.87,1.71,5.3,1.925,448
2022-06-03T00:00:00.000Z,1.17,8.55,3.3,2.21,4.3,1.9,473
2022-06-04T00:00:00.000Z,3.5,9.3,5.3,4.62,5.87,1.057,519
2022-06-05T00:00:00.000Z,1.17,15.43,2.8,2.2,5.23,2.101,548
2022-06-06T00:00:00.000Z,0.7,5.87,2.77,1.8,3.25,0.92,503
2022-06-07T00:00:00.000Z,0.82,26.27,3.15,1.9,4.2,1.827,561
2022-06-08T00:00:00.000Z,1.5,4.55,2.75,2.46,3.15,0.499,544
2022-06-09T00:00:00.000Z,1.5,10.82,5.16,2.86,6.62,2.133,532
2022-06-10T00:00:00.000Z,0.72,20.6,2.54,1.7,3.87,5.79,551
2022-06-11T00:00:00.000Z,1.42,5.33,2.84,2.35,3.67,0.817,546
2022-06-12T00:00:00.000Z,0.6,4.55,2.67,1.95,3.2,0.755,561
2022-06-13T00:00:00.000Z,0.9,4.42,2.02,1.42,2.83,0.787,553
2022-06-14T00:00:00.000Z,0.4,3.4,1.6,1.14,2.02,0.555,538
2022-06-15T00:00:00.000Z,0.8,3.3,1.57,1.35,1.8,0.379,552
2022-06-16T00:00:00.000Z,0.6,3.9,1.9,1.37,2.35,0.695,551
2022-06-17T00:00:00.000Z,0.7,12.88,3.47,2.45,5.09,3.146,495
2022-06-18T00:00:00.000Z,1.1,12.82,2,1.62,5.2,3.508,562
2022-06-19T00:00:00.000Z,0.5,3.83,1.3,1.1,1.5,0.347,530
2022-06-20T00:00:00.000Z,0.42,2.58,1,0.8,1.2,0.298,539
2022-06-21T00:00:00.000Z,0.93,7.55,2.1,1.7,2.65,1.418,537
2022-06-22T00:00:00.000Z,0.2,5,1.8,1.2,2.75,1.026,533
2022-06-23T00:00:00.000Z,1.5,5.03,2.62,2.2,3.17,0.678,521
2022-06-24T00:00:00.000Z,0.7,14.6,2.5,1.25,3.6,1.412,566
2022-06-25T00:00:00.000Z,2.15,7.55,3.2,2.83,4.53,1.149,566
2022-06-26T00:00:00.000Z,3.9,9.88,5.6,4.9,6.6,1.091,572
2022-06-27T00:00:00.000Z,0.4,12.78,6.17,4.97,8.52,2.659,551
2022-06-28T00:00:00.000Z,0.7,6.62,1.7,1.21,2.5,0.963,556
2022-06-29T00:00:00.000Z,0.4,6.9,1.25,0.95,3.14,1.384,556
2022-06-30T00:00:00.000Z,0.53,2.58,1.12,0.9,1.72,0.498,539
2022-07-01T00:00:00.000Z,0.4,6.83,1.9,1.35,2.8,1.441,559
2022-07-02T00:00:00.000Z,0.42,2.27,1.19,0.98,1.4,0.306,550
2022-07-03T00:00:00.000Z,0.33,7.37,1.5,0.89,2.25,0.972,557
2022-07-04T00:00:00.000Z,0.2,5.67,0.9,0.68,1.2,0.681,555
2022-07-05T00:00:00.000Z,0.3,8.15,0.9,0.75,1.12,0.466,534
2022-07-06T00:00:00.000Z,0.03,1.82,0.6,0.37,0.9,0.346,526
2022-07-07T00:00:00.000Z,0.1,1.67,0.4,0.3,0.7,0.295,377
2022-07-08T00:00:00.000Z,0.08,4.97,0.95,0.55,2.41,1.177,533
2022-07-09T00:00:00.000Z,0.1,3.15,1,0.6,1.4,0.555,543
2022-07-10T00:00:00.000Z,0,7.97,0.3,0.15,0.5,0.532,553
2022-07-11T00:00:00.000Z,0.1,2.15,0.68,0.5,0.9,0.305,550
2022-07-12T00:00:00.000Z,0.35,2.58,1.05,0.78,1.42,0.454,559
2022-07-13T00:00:00.000Z,1.3,10.28,2.42,2,3.29,2.021,505
2022-07-14T00:00:00.000Z,0.1,4.25,1.2,0.93,1.4,0.444,554
2022-07-15T00:00:00.000Z,0,18.17,0.5,0.2,1.06,1.069,484
2022-07-16T00:00:00.000Z,0.1,2.62,0.45,0.3,0.78,0.52,571
2022-07-17T00:00:00.000Z,0.1,4.15,1.75,0.41,2.5,1.104,568
2022-07-18T00:00:00.000Z,2.2,7.05,3.75,3.1,4.83,1.096,569
2022-07-19T00:00:00.000Z,1.6,7.33,3.62,2.62,5.05,1.397,568
2022-07-20T00:00:00.000Z,1.55,5.95,3.77,3.17,4.42,0.86,573
2022-07-21T00:00:00.000Z,4.72,20.3,7.37,6.1,9.18,2.205,571
2022-07-22T00:00:00.000Z,1.8,20.7,3.2,2.6,4.04,4.133,573
2022-07-23T00:00:00.000Z,0.2,16.39,0.8,0.53,1.27,1.078,572
2022-07-24T00:00:00.000Z,0.68,4.67,1.57,1.32,2.4,0.937,572
2022-07-25T00:00:00.000Z,1.9,7.15,3.87,3.3,5.03,1.14,574
2022-07-26T00:00:00.000Z,0.4,5.28,1.17,0.88,1.57,1.087,557
2022-07-27T00:00:00.000Z,0,2.5,0.42,0.28,0.8,0.391,572
2022-07-28T00:00:00.000Z,0.42,2.6,1.35,1.14,1.6,0.338,563
2022-07-29T00:00:00.000Z,0.33,18.75,1.14,0.8,1.62,1.036,566
2022-07-30T00:00:00.000Z,0.35,3.1,0.88,0.7,1.2,0.377,563
2022-07-31T00:00:00.000Z,0.3,5.15,0.8,0.68,0.95,0.779,573
2022-08-01T00:00:00.000Z,0.72,4.67,1.6,1.2,2.25,1.061,517
2022-08-02T00:00:00.000Z,0.5,7.3,1.12,0.9,1.57,1.39,542
